,CAPE,Date,Price,Return_5y,Return_1y,Return_1m,CAPE_Bucket_Full,CAPE_Bucket_Full_Lagged_5y,Perc_0.2_Roll,Perc_0.4_Roll,Perc_0.6_Roll,Perc_0.8_Roll,CAPE_Bucket_Roll,CAPE_Bucket_Roll_Lagged_5y,CAPE_Bucket_Roll_Lagged_1y,CAPE_Bucket_Roll_Lagged_1m,EP,Roll_Median,Roll_Perc_0.05,Roll_Perc_0.95,Value
313,25.23,2008-02-29,6534.97021484375,0.33921785400172355,-0.05523462847194749,-0.3790555398377884,b)22.7to29.5,e)Below18.8,18.746,21.836000000000002,26.272000000000002,34.45400000000003,3,4.0,2.0,3.0,0.03963535473642489,0.04154549231408392,0.020595709570957098,0.061606989682131214,3.11
314,23.56,2008-03-31,6948.81982421875,0.2723810506965797,-0.06209452800387205,0.7599415374869842,b)22.7to29.5,e)Below18.8,18.766,22.01,26.272000000000002,34.45400000000003,3,5.0,2.0,3.0,0.04244482173174873,0.04154549231408392,0.020595709570957098,0.06139680422877222,2.7
315,24.82,2008-04-30,7096.7900390625,0.2758666837684395,-0.09973944012765734,0.25553153241020077,b)22.7to29.5,e)Below18.8,18.785999999999998,22.148,26.272000000000002,34.45400000000003,3,4.0,2.0,3.0,0.040290088638195005,0.04152824636459696,0.020595709570957098,0.06092564054825411,2.8
316,25.96,2008-05-31,6418.31982421875,0.1985816013589361,-0.19844342862313902,-1.1472288926840681,b)22.7to29.5,d)18.8to20.4,18.854,22.284000000000002,26.272000000000002,34.45400000000003,3,4.0,2.0,3.0,0.03852080123266564,0.041476594281322096,0.020595709570957098,0.059931294536383975,2.46
317,22.91,2008-06-30,6479.56005859375,0.17154930868963394,-0.14564341615698206,0.11449769295182222,b)22.7to29.5,c)20.4to22.7,18.934,22.616000000000003,26.272000000000002,34.45400000000003,3,3.0,2.0,3.0,0.04364906154517678,0.041476594281322096,0.020595709570957098,0.059642789555058036,2.46
318,22.44,2008-07-31,6422.2998046875,0.16861255363333436,-0.1591834339408138,-0.10604470684142786,c)20.4to22.7,c)20.4to22.7,19.174000000000003,22.656000000000002,26.272000000000002,34.45400000000003,4,3.0,2.0,3.0,0.044563279857397504,0.041476594281322096,0.020595709570957098,0.05936133656787855,2.46
319,22.14,2008-08-31,5831.02001953125,0.1580849776206803,-0.2582824173255127,-1.104800093059537,c)20.4to22.7,c)20.4to22.7,19.318,22.656000000000002,26.272000000000002,34.45400000000003,4,3.0,2.0,4.0,0.045167118337850046,0.041476594281322096,0.020595709570957098,0.059180376801924395,2.49
320,19.39,2008-09-30,4987.97021484375,0.07286563848190326,-0.37799809941483975,-1.7349619144444755,d)18.8to20.4,c)20.4to22.7,19.38,22.656000000000002,26.272000000000002,34.45400000000003,4,3.0,2.0,4.0,0.05157297576070139,0.041476594281322096,0.020595709570957098,0.059180376801924395,3.93
321,16.65,2008-10-31,4669.43994140625,0.049306050655880895,-0.4067177353187965,-0.7663163805339082,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,2.0,4.0,0.060060060060060066,0.041476594281322096,0.020595709570957098,0.05936133656787855,2.58
322,15.23,2008-11-30,4810.2001953125,0.0426232637237363,-0.40374246960286764,0.36173996626377125,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,2.0,5.0,0.06565988181221273,0.041476594281322096,0.020595709570957098,0.059642789555058036,1.9
323,15.08,2008-12-31,4338.35009765625,0.013785541480746,-0.3668259791066151,-1.1771238081510136,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,2.0,5.0,0.06631299734748011,0.041476594281322096,0.020595709570957098,0.05988923054791318,0.44
324,13.74,2009-01-31,3843.739990234375,-0.0086815819026693,-0.4303992280847486,-1.3681056520240253,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,3.0,5.0,0.07278020378457059,0.041476594281322096,0.020595709570957098,0.06010212404853086,0.42
325,12.38,2009-02-28,4084.760009765625,0.011826694400971106,-0.3749382360630559,0.752454703419895,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,3.0,5.0,0.08077544426494346,0.041476594281322096,0.020595709570957098,0.06092564054825411,0.5
326,13.33,2009-03-31,4769.4501953125,0.03935753659465968,-0.3136316214892325,2.0114479692612175,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,3.0,5.0,0.07501875468867217,0.041476594281322096,0.020595709570957098,0.06139680422877222,0.5
327,15.69,2009-04-30,4940.81982421875,0.0519920097596235,-0.30379512469394654,0.431168261049482,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,3.0,5.0,0.06373486297004462,0.041476594281322096,0.020595709570957098,0.061650122065611025,0.41
328,16.51,2009-05-31,4808.64013671875,0.037303751293224295,-0.2507945586360576,-0.3210309840130239,e)Below18.8,b)22.7to29.5,19.38,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,3.0,5.0,0.06056935190793458,0.041476594281322096,0.020595709570957098,0.061650122065611025,0.32
329,16.06,2009-06-30,5332.14013671875,0.07375122200037491,-0.1770829981509613,1.3063984455876998,e)Below18.8,b)22.7to29.5,19.318,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,3.0,5.0,0.06226650062266501,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.31
330,17.39,2009-07-31,5464.60986328125,0.08873483477401636,-0.14911946974310553,0.2981235822748314,e)Below18.8,b)22.7to29.5,19.174000000000003,22.656000000000002,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05750431282346176,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.28
331,17.26,2009-08-31,5675.16015625,0.09156465866657534,-0.026729433745586673,0.4623575294189237,e)Below18.8,c)20.4to22.7,18.934,22.656000000000002,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.057937427578215524,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.26
332,18.45,2009-09-30,5414.9599609375,0.0734655620699451,0.08560390854441491,-0.5501875291239715,e)Below18.8,b)22.7to29.5,18.854,22.656000000000002,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05420054200542006,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.25
333,17.68,2009-10-31,5625.9501953125,0.07270723195891904,0.20484474924377905,0.4675718437005125,e)Below18.8,b)22.7to29.5,18.785999999999998,22.656000000000002,26.272000000000002,34.45400000000003,5,3.0,5.0,5.0,0.05656108597285068,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.24
334,18.4,2009-11-30,5957.43017578125,0.07994915821253876,0.2384994249484078,0.7070378562787925,e)Below18.8,b)22.7to29.5,18.766,22.656000000000002,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05434782608695653,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.24
335,18.22,2009-12-31,5608.7900390625,0.06364219233726032,0.29283942346944114,-0.7022628074824828,e)Below18.8,b)22.7to29.5,18.746,22.400000000000002,26.272000000000002,34.45400000000003,5,3.0,5.0,5.0,0.054884742041712405,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.23
336,18.13,2010-01-31,5598.4599609375,0.05737145284004001,0.45651370154101656,-0.022101190566355733,e)Below18.8,b)22.7to29.5,18.722,22.284000000000002,26.272000000000002,34.45400000000003,5,3.0,5.0,5.0,0.05515719801434087,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.23
337,18.31,2010-02-28,6153.5498046875,0.08300185004268337,0.5064654447203565,1.189805441402953,e)Below18.8,b)22.7to29.5,18.674,22.176000000000002,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05461496450027308,0.041476594281322096,0.020595709570957098,0.06230576071132998,0.23
338,19.76,2010-03-31,6135.7001953125,0.09323464813001543,0.28645859460756595,-0.03480841454095884,d)18.8to20.4,b)22.7to29.5,18.674,22.112000000000002,26.272000000000002,34.45400000000003,4,2.0,5.0,5.0,0.05060728744939271,0.04152824636459696,0.020595709570957098,0.06230576071132998,0.25
339,19.81,2010-04-30,5964.330078125,0.06742098021207679,0.2071539320031952,-0.33516002099011644,d)18.8to20.4,b)22.7to29.5,18.674,22.01,26.272000000000002,34.45400000000003,4,3.0,5.0,4.0,0.05047955577990914,0.04154549231408392,0.020595709570957098,0.06230576071132998,0.28
340,20.11,2010-05-31,5965.52001953125,0.060146362585160554,0.2405835849471396,0.0023941157997553475,d)18.8to20.4,b)22.7to29.5,18.674,21.836000000000002,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.04972650422675286,0.04154549231408392,0.020595709570957098,0.06230576071132998,0.35
341,18.96,2010-06-30,6147.97021484375,0.051630828398393544,0.1530023700065466,0.3670094705209017,d)18.8to20.4,b)22.7to29.5,18.674,21.698,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.05274261603375527,0.04154549231408392,0.020595709570957098,0.06230576071132998,0.35
342,19.11,2010-07-31,5925.22021484375,0.045366484669966886,0.0842897046791049,-0.43477764312297307,d)18.8to20.4,b)22.7to29.5,18.674,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.052328623757195186,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.31
343,18.03,2010-08-31,6229.02001953125,0.046981430846830284,0.09759369745209567,0.6152678759714476,e)Below18.8,b)22.7to29.5,18.602,21.648,26.272000000000002,34.45400000000003,5,2.0,5.0,4.0,0.05546311702717693,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.26
344,18.91,2010-09-30,6601.3701171875,0.06785459945209063,0.21909860180103613,0.7173200853207788,d)18.8to20.4,b)22.7to29.5,18.674,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,5.0,0.052882072977260705,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.26
345,19.89,2010-10-31,6688.490234375,0.057576553323248805,0.18886410333809933,0.15836733703630212,d)18.8to20.4,b)22.7to29.5,18.722,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.05027652086475616,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.25
346,20.25,2010-11-30,6914.18994140625,0.05569000902482424,0.16059940903957504,0.40493390727482925,d)18.8to20.4,b)22.7to29.5,18.746,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.04938271604938271,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.26
347,20.24,2010-12-31,7077.47998046875,0.049463976182417865,0.26185504024531814,0.2833998610618824,d)18.8to20.4,b)22.7to29.5,18.766,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.049407114624505935,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.26
348,21.26,2011-01-31,7272.31982421875,0.05094097953798937,0.29898577018686945,0.33035460805996486,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.648,26.272000000000002,34.45400000000003,4,2.0,5.0,4.0,0.047036688617121354,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.26
349,22.09,2011-02-28,7041.31005859375,0.03588662016088691,0.14426798873554159,-0.3811874689927848,c)20.4to22.7,a)Above29.5,18.785999999999998,21.698,26.272000000000002,34.45400000000003,3,2.0,5.0,4.0,0.04526935264825713,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.26
350,20.8,2011-03-31,7514.4599609375,0.050069794621577124,0.2247110715543652,0.8063554623894715,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.698,26.272000000000002,34.45400000000003,4,2.0,4.0,3.0,0.04807692307692307,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.24
351,20.86,2011-04-30,7293.68994140625,0.056239925681301185,0.2228850257897128,-0.3525523122282337,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.698,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.04793863854266539,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.21
352,21.87,2011-05-31,7376.240234375,0.05957549942999733,0.23647900103008945,0.13581651037856002,c)20.4to22.7,a)Above29.5,18.785999999999998,21.806,26.272000000000002,34.45400000000003,3,2.0,4.0,4.0,0.04572473708276177,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.19
353,21.57,2011-06-30,7158.77001953125,0.051981962201402034,0.1644119553876513,-0.3537903451088078,c)20.4to22.7,b)22.7to29.5,18.785999999999998,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,3.0,0.04636068613815485,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.19
354,20.54,2011-07-31,5784.85009765625,-0.002550348534244562,-0.023690278520931196,-2.30305471715371,c)20.4to22.7,b)22.7to29.5,18.854,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.04868549172346641,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.19
355,16.46,2011-08-31,5502.02001953125,-0.016731593768429497,-0.11671177773076236,-0.586698165070012,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,4.0,0.060753341433778855,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.22
356,15.49,2011-09-30,6141.33984375,-0.00407024111696872,-0.06968708999359896,1.394367498371735,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.0645577792123951,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.24
357,17.05,2011-10-31,6088.83984375,-0.006985051954455379,-0.0896540728344255,-0.10258347787757582,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.05865102639296187,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.25
358,16.65,2011-11-30,5898.35009765625,-0.021178666180328598,-0.1469210207354229,-0.3754207717372262,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.060060060060060066,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.27
359,16.21,2011-12-31,6458.91015625,-0.009727334324551973,-0.08739972785875427,1.1404410711052764,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.061690314620604564,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.3
360,17.68,2012-01-31,6856.080078125,0.0041885606288155856,-0.05723617169689943,0.7379014334002019,e)Below18.8,b)22.7to29.5,18.85,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.05656108597285068,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.26
361,18.92,2012-02-29,6946.830078125,0.0008616499825604418,-0.01341795485251207,0.15883711794361322,d)18.8to20.4,a)Above29.5,18.85,21.806,26.272000000000002,34.45400000000003,4,2.0,3.0,5.0,0.05285412262156448,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.24
362,18.92,2012-03-31,6761.18994140625,-0.01748391227101489,-0.10024273513292792,-0.3206759940249282,d)18.8to20.4,b)22.7to29.5,18.902,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.05285412262156448,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.24
363,18.96,2012-04-30,6264.3798828125,-0.041066901810193034,-0.14112336373806633,-0.8817561338744215,d)18.8to20.4,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,4,2.0,4.0,4.0,0.05274261603375527,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.24
364,16.78,2012-05-31,6416.27978515625,-0.0397396400790756,-0.13014224302851618,0.2909783350026691,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,3.0,4.0,0.05959475566150178,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.24
365,16.74,2012-06-30,6772.259765625,-0.02140995172710527,-0.05399115390656983,0.6657689359973844,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.059737156511350066,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.25
366,17.51,2012-07-31,6970.7900390625,-0.017474863472235324,0.20500789499916983,0.3517826196423428,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,4.0,5.0,0.05711022272986864,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.25
367,17.59,2012-08-31,7216.14990234375,-0.0164182169207022,0.3115455554010391,0.42237943516815335,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05685048322910745,0.041571415042233315,0.020595709570957098,0.06306167262088498,0.23
368,18.11,2012-09-30,7260.6298828125,-0.01891930416443941,0.18225502374723557,0.07396738882206844,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05521811154058531,0.041571415042233315,0.020595709570957098,0.06230576071132998,0.21
369,18.08,2012-10-31,7405.5,-0.011816754633169602,0.21624154847848565,0.23943396569012076,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05530973451327434,0.041571415042233315,0.020595709570957098,0.06171912392070757,0.21
370,18.05,2012-11-30,7612.39013671875,-0.011278335244234739,0.2905965245677067,0.33524834793396874,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.055401662049861494,0.041571415042233315,0.020595709570957098,0.061582052676843045,0.21
371,18.13,2012-12-31,7776.0498046875,0.026979962920056933,0.20392599007790224,0.2579894067898545,e)Below18.8,a)Above29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,2.0,5.0,5.0,0.05515719801434087,0.041571415042233315,0.020595709570957098,0.060794492096080045,0.21
372,18.91,2013-01-31,7741.7001953125,0.029447278868494388,0.1291729540926978,-0.053008316928670585,d)18.8to20.4,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,5.0,5.0,0.052882072977260705,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.2
373,18.52,2013-02-28,7795.31005859375,0.038572167961446004,0.12213915856968272,0.08309781354805335,e)Below18.8,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05399568034557235,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.2
374,18.43,2013-03-31,7913.7099609375,0.02777133847551534,0.17046112141785774,0.18226328618688825,e)Below18.8,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05425935973955508,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.2
375,18.67,2013-04-30,8348.83984375,0.03528496116683475,0.3327480133598868,0.659811721622841,e)Below18.8,b)22.7to29.5,18.918000000000003,21.806,26.272000000000002,34.45400000000003,5,3.0,4.0,5.0,0.05356186395286555,0.041571415042233315,0.020595709570957098,0.06057855138422679,0.2
376,19.17,2013-05-31,7959.22021484375,0.0480156936028834,0.24047274765932403,-0.5600102091280466,d)18.8to20.4,b)22.7to29.5,18.92,21.806,26.272000000000002,34.45400000000003,4,3.0,5.0,5.0,0.052164840897235255,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.19
377,18.01,2013-06-30,8275.9697265625,0.0554485073592673,0.22203961646157055,0.47755860976634956,e)Below18.8,b)22.7to29.5,18.92,21.806,26.272000000000002,34.45400000000003,5,3.0,5.0,4.0,0.05552470849528039,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.19
378,18.66,2013-07-31,8103.14990234375,0.052344180395609466,0.16244354756574197,-0.2505854853442524,e)Below18.8,c)20.4to22.7,18.92,21.806,26.272000000000002,34.45400000000003,5,4.0,5.0,5.0,0.05359056806002144,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.19
379,17.94,2013-08-31,8594.400390625,0.09478205740462867,0.1909952685203511,0.7274955949747319,e)Below18.8,c)20.4to22.7,18.92,21.806,26.272000000000002,34.45400000000003,5,4.0,5.0,5.0,0.05574136008918617,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.18
380,18.92,2013-09-30,9033.919921875,0.16222830260657406,0.2442336364314983,0.6136826462906342,d)18.8to20.4,d)18.8to20.4,18.92,21.806,26.272000000000002,34.45400000000003,5,4.0,5.0,5.0,0.05285412262156448,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.18
381,19.73,2013-10-31,9405.2998046875,0.20284487744605179,0.2700425095790291,0.4933139359536227,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,5.0,0.05068423720223011,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.17
382,20.3,2013-11-30,9552.16015625,0.1971626863080876,0.254817473184233,0.18737565578416415,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04926108374384236,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.17
383,20.38,2013-12-31,9306.48046875,0.22903316971941629,0.19681338243743474,-0.30863764863396037,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04906771344455348,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.17
384,20.69,2014-01-31,9692.080078125,0.30430466695194014,0.2519317247642101,0.4972014208848936,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04833252779120348,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.16
385,20.64,2014-02-28,9555.91015625,0.2678811060333651,0.22585376135427992,-0.16859529113755745,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04844961240310077,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.16
386,20.4,2014-03-31,9603.23046875,0.20269758884108802,0.21349285179164568,0.05942330355927439,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.04901960784313726,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.15
387,20.43,2014-04-30,9943.26953125,0.20249472294093396,0.19097619757236095,0.4249058442654601,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.048947626040137054,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1505
388,20.67,2014-05-31,9833.0703125,0.208975096198808,0.23543136727911684,-0.13299354109269101,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.04837929366231253,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.151
389,20.32,2014-06-30,9407.48046875,0.15285946083701768,0.13672243610991108,-0.5193777693735977,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.049212598425196846,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1552
390,19.34,2014-07-31,9470.169921875,0.1466000376535057,0.16870229923006286,0.07996545302420976,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.05170630816959669,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.156
391,19.19,2014-08-31,9474.2998046875,0.13388660562305166,0.1023805471085939,0.005233126138056043,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.05211047420531526,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.157
392,19.15,2014-09-30,9326.8701171875,0.1444852846362589,0.03242780518821542,-0.18673213709415126,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,5.0,4.0,0.05221932114882507,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1565
393,18.75,2014-10-31,9980.849609375,0.1548147161946428,0.06119420078461002,0.8414134439149326,e)Below18.8,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,5,5.0,4.0,4.0,0.05333333333333334,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1559
394,19.76,2014-11-30,9805.5498046875,0.12918723393687487,0.026526947234202902,-0.21076338574163955,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,5.0,0.05060728744939271,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.154
395,19.84,2014-12-31,10694.3203125,0.18134143863540086,0.14912617593838973,1.087674460503126,d)18.8to20.4,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.05040322580645162,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1713
396,21.42,2015-01-31,11401.66015625,0.20731416267343333,0.1763893884846781,0.7936996346629686,c)20.4to22.7,e)Below18.8,18.92,21.806,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.046685340802987856,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1713
397,22.56,2015-02-28,11966.169921875,0.18891925154354663,0.25222712710924555,0.5941342834873629,c)20.4to22.7,e)Below18.8,18.92,21.900000000000002,26.272000000000002,34.45400000000003,3,5.0,4.0,4.0,0.044326241134751775,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.173
398,24.03,2015-03-31,11454.3798828125,0.17336830412813584,0.19276319776832906,-0.5132369428853703,b)22.7to29.5,d)18.8to20.4,18.92,22.01,26.272000000000002,34.45400000000003,3,4.0,4.0,3.0,0.04161464835622139,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1763
399,22.87,2015-04-30,11413.8203125,0.18273603784477838,0.1478940882200075,-0.0424915926247853,b)22.7to29.5,d)18.8to20.4,18.92,22.082,26.272000000000002,34.45400000000003,3,4.0,4.0,3.0,0.043725404459991256,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.181
400,22.27,2015-05-31,10944.9697265625,0.16694101069909806,0.11307754126897995,-0.49292935031475693,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,3,4.0,4.0,3.0,0.0449034575662326,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.184
401,21.16,2015-06-30,11308.990234375,0.16789346204281883,0.20212742103919124,0.3991099292991782,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,4.0,3.0,0.04725897920604915,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1865
402,21.79,2015-07-31,10259.4599609375,0.14629801387754987,0.08334486556987009,-1.1136594001971956,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,4.0,4.0,0.04589261128958238,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1918
403,21.48,2015-08-31,9660.4404296875,0.11017528919146011,0.019646900439851622,-0.7006445175836662,c)20.4to22.7,e)Below18.8,18.92,22.12,26.272000000000002,34.45400000000003,4,5.0,4.0,4.0,0.04655493482309125,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.1986
404,18.56,2015-09-30,10850.1396484375,0.12872386961572696,0.16332054720510447,1.4778198498204311,e)Below18.8,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,5,4.0,4.0,4.0,0.05387931034482759,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.193
405,20.57,2015-10-31,11382.23046875,0.14035275734580188,0.14040697077117414,0.5884799689808151,c)20.4to22.7,d)18.8to20.4,18.92,22.12,26.272000000000002,34.45400000000003,4,4.0,5.0,5.0,0.04861448711716091,0.041571415042233315,0.020595709570957098,0.06008552465245379,0.192
